id,agent_type,o_zone_id,d_zone_id,o_zone_name,d_zone_name,o_node_id,d_node_id,path_node_seq,path_link_seq,b_generated,b_complete_trip,geometry,departure_time
714,v,5,13,A5,B3,1421,498,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.933978 33.4296433)",0723
715,v,5,14,A5,B4,1422,834,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9311266 33.4291088)",0721
716,v,5,15,A5,B5,1421,488,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9292907 33.429813)",0749
721,v,5,20,A5,C0,1422,3100,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9404377 33.4271983)",0718
725,v,5,24,A5,C4,1421,2590,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9316774 33.4272047)",0754
727,v,5,26,A5,C6,1422,753,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9263688 33.4275117)",0738
731,v,5,30,A5,D0,1421,3132,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.940285 33.4265429)",0719
732,v,5,31,A5,D1,1421,1411,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9388454 33.4259249)",0704
733,v,5,32,A5,D2,1422,2039,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9359761 33.4258133)",0730
734,v,5,33,A5,D3,1422,506,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9345912 33.4255005)",0724
735,v,5,34,A5,D4,1421,1080,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9311384 33.4250777)",0730
736,v,5,35,A5,D5,1421,1378,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9293474 33.4248888)",0724
743,v,5,42,A5,E2,1422,138,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9370222 33.4232024)",0740
744,v,5,43,A5,E3,1421,1710,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.934716 33.4232953)",0742
745,v,5,44,A5,E4,1421,2560,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9323089 33.4247058)",0704
746,v,5,45,A5,E5,1422,1097,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9299682 33.4245227)",0746
747,v,5,46,A5,E6,1421,1471,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9275138 33.4244324)",0753
751,v,5,50,A5,F0,1421,2892,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9403928 33.4227409)",0727
753,v,5,52,A5,F2,1421,1536,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9348546 33.4220008)",0738
754,v,5,53,A5,F3,1422,965,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.933236 33.4220726)",0725
755,v,5,54,A5,F4,1422,2950,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9317835 33.422252)",0713
756,v,5,55,A5,F5,1422,794,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9289327 33.4218987)",0758
757,v,5,56,A5,F6,1421,767,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.926247 33.4216218)",0745
761,v,5,60,A5,G0,1421,1992,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9402342 33.4212617)",0739
762,v,5,61,A5,G1,1421,99,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9381226 33.4201018)",0717
763,v,5,62,A5,G2,1421,382,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9365748 33.4212338)",0742
764,v,5,63,A5,G3,1421,2758,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9330394 33.4205348)",0734
766,v,5,65,A5,G5,1421,452,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9279521 33.4203366)",0735
767,v,5,66,A5,G6,1422,566,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9263055 33.4199832)",0743
771,v,5,70,A5,H0,1422,651,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9400338 33.4185957)",0728
772,v,5,71,A5,H1,1421,2998,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9371641 33.418615)",0713
777,v,5,76,A5,H6,1422,1051,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.926445 33.4192443)",0707
781,v,5,80,A5,I0,1421,648,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9398489 33.4177038)",0722
782,v,5,81,A5,I1,1421,1567,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9382187 33.4175529)",0750
783,v,5,82,A5,I2,1422,305,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9363378 33.4161897)",0732
786,v,5,85,A5,I5,1421,1762,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9287564 33.4165653)",0747
787,v,5,86,A5,I6,1422,2078,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9272849 33.4169621)",0707
791,v,5,90,A5,J0,1422,184,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.940196 33.4147084)",0748
792,v,5,91,A5,J1,1422,1936,[],[],False,False,"LINESTRING(-111.9284986 33.430286, -111.9392528 33.415215)",0712
794,v,5,93,A5,J3,1421,2006,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9329537 33.4144792)",0702
795,v,5,94,A5,J4,1421,1747,[],[],False,False,"LINESTRING(-111.9301153 33.4305799, -111.9307984 33.4148738)",0736
843,v,6,2,A6,A2,1717,339,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9363395 33.432)",0720
845,v,6,4,A6,A4,1,348,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.930414 33.4305205)",0720
846,v,6,5,A6,A5,1713,1422,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9284986 33.430286)",0714
847,v,6,6,A6,A6,1,1,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9262851 33.432)",0800
850,v,6,9,A6,A9,1717,3008,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9186286 33.431419)",0702
853,v,6,12,A6,B2,1713,150,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9349285 33.4300573)",0724
854,v,6,13,A6,B3,1713,1183,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9329827 33.4291011)",0709
855,v,6,14,A6,B4,1713,1125,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9317563 33.4285868)",0747
856,v,6,15,A6,B5,1717,716,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9284571 33.4288722)",0709
857,v,6,16,A6,B6,1713,717,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9272141 33.4288263)",0702
864,v,6,23,A6,C3,1713,1135,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9336107 33.428229)",0758
871,v,6,30,A6,D0,1713,2203,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9401971 33.4253699)",0745
874,v,6,33,A6,D3,1717,222,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9339519 33.4251973)",0750
876,v,6,35,A6,D5,1717,2682,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9287366 33.4255091)",0730
881,v,6,40,A6,E0,1,2206,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9403 33.4244541)",0756
882,v,6,41,A6,E1,1713,133,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9387027 33.423193)",0710
884,v,6,43,A6,E3,1717,2663,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9336593 33.4245665)",0739
886,v,6,45,A6,E5,1717,1063,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9283481 33.4245444)",0711
887,v,6,46,A6,E6,1713,3113,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9268422 33.4248596)",0738
894,v,6,53,A6,F3,1717,974,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9334236 33.422315)",0733
895,v,6,54,A6,F4,1,850,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9307035 33.4220425)",0756
896,v,6,55,A6,F5,1717,1244,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9290197 33.4218969)",0732
904,v,6,63,A6,G3,1,1230,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9336435 33.4211458)",0747
906,v,6,65,A6,G5,1717,874,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.928884 33.4196701)",0721
907,v,6,66,A6,G6,1717,3007,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9273532 33.4199921)",0754
912,v,6,71,A6,H1,1,2333,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9379948 33.4180514)",0734
913,v,6,72,A6,H2,1717,2418,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9350561 33.4190198)",0708
914,v,6,73,A6,H3,1,158,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9327088 33.4184792)",0757
921,v,6,80,A6,I0,1713,421,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9394362 33.4159978)",0727
922,v,6,81,A6,I1,1,331,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9381365 33.4174648)",0732
923,v,6,82,A6,I2,1,75,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9366324 33.4174773)",0730
924,v,6,83,A6,I3,1717,1294,[],[],False,False,"LINESTRING(-111.9261466 33.432, -111.9334564 33.4173548)",0704
925,v,6,84,A6,I4,1,2109,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9321368 33.4176055)",0717
926,v,6,85,A6,I5,1,2482,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9287658 33.4171784)",0707
927,v,6,86,A6,I6,1,892,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9261 33.4162358)",0711
931,v,6,90,A6,J0,1,183,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9403 33.4147075)",0713
932,v,6,91,A6,J1,1713,1933,[],[],False,False,"LINESTRING(-111.9264255 33.432, -111.9392352 33.4150477)",0720
933,v,6,92,A6,J2,1,2009,[],[],False,False,"LINESTRING(-111.9262851 33.432, -111.9350736 33.4144)",0748
