name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,2802,561633398,1863,1671,1,53.26,1,5,800,footway,10,"LINESTRING (-111.9398729 33.4239127, -111.9393000 33.4239139)",walk,0,0,,
,2803,561633398,1671,1864,1,9.92,1,5,800,footway,10,"LINESTRING (-111.9393000 33.4239139, -111.9391935 33.4239077)",walk,0,0,,
,2804,561633399,1530,1865,1,101.94,1,5,800,footway,10,"LINESTRING (-111.9351096 33.4233434, -111.9362061 33.4233393)",walk,0,0,,
,2805,561633399,1865,1866,1,32.78,1,5,800,footway,10,"LINESTRING (-111.9362061 33.4233393, -111.9362257 33.4233392, -111.9363523 33.4233217, -111.9365570 33.4233216)",walk,0,0,,
,2806,561633399,1866,1867,1,4.54,1,5,800,footway,10,"LINESTRING (-111.9365570 33.4233216, -111.9366058 33.4233220)",walk,0,0,,
,2807,561633400,1677,1868,1,6.91,1,5,800,footway,10,"LINESTRING (-111.9381375 33.4242287, -111.9380632 33.4242300)",walk,0,0,,
,2808,561633400,1868,1869,1,48.83,1,5,800,footway,10,"LINESTRING (-111.9380632 33.4242300, -111.9375380 33.4242332)",walk,0,0,,
,2809,561633400,1869,1870,1,16.9,1,5,800,footway,10,"LINESTRING (-111.9375380 33.4242332, -111.9373562 33.4242343)",walk,0,0,,
,2810,561633400,1870,1871,1,54.57,1,5,800,footway,10,"LINESTRING (-111.9373562 33.4242343, -111.9367692 33.4242387)",walk,0,0,,
,2811,561633401,1872,1873,1,6.99,1,5,800,footway,10,"LINESTRING (-111.9367651 33.4231509, -111.9367540 33.4230885)",walk,0,0,,
,2812,561633401,1873,1874,1,114.55,1,5,800,footway,10,"LINESTRING (-111.9367540 33.4230885, -111.9367549 33.4226762, -111.9367510 33.4220553)",walk,0,0,,
,2813,561633402,1534,1544,1,111.74,1,5,800,footway,10,"LINESTRING (-111.9350658 33.4220654, -111.9362677 33.4220558)",walk,0,0,,
,2814,561633402,1544,1875,1,27.93,1,5,800,footway,10,"LINESTRING (-111.9362677 33.4220558, -111.9365681 33.4220559)",walk,0,0,,
,2815,561633403,1875,1543,1,44.64,1,5,800,footway,10,"LINESTRING (-111.9365681 33.4220559, -111.9365705 33.4221602, -111.9365595 33.4222182, -111.9365572 33.4224578)",walk,0,0,,
,2816,561633403,1543,1537,1,15.75,1,5,800,footway,10,"LINESTRING (-111.9365572 33.4224578, -111.9365584 33.4225999)",walk,0,0,,
,2817,561633403,1537,1876,1,54.31,1,5,800,footway,10,"LINESTRING (-111.9365584 33.4225999, -111.9365603 33.4230898)",walk,0,0,,
,2818,561633403,1876,1877,1,7.82,1,5,800,footway,10,"LINESTRING (-111.9365603 33.4230898, -111.9365580 33.4231603)",walk,0,0,,
,2819,561633404,1878,1876,1,6.18,1,5,800,footway,10,"LINESTRING (-111.9366268 33.4230887, -111.9365603 33.4230898)",walk,0,0,,
,2820,561633404,1876,1879,1,82.77,1,5,800,footway,10,"LINESTRING (-111.9365603 33.4230898, -111.9362160 33.4230906, -111.9356700 33.4230927)",walk,0,0,,
,2821,561633404,1879,1545,1,18.04,1,5,800,footway,10,"LINESTRING (-111.9356700 33.4230927, -111.9354760 33.4230923)",walk,0,0,,
,2822,561633404,1545,1532,1,35.69,1,5,800,footway,10,"LINESTRING (-111.9354760 33.4230923, -111.9353158 33.4230991, -111.9351554 33.4231321, -111.9351044 33.4231559)",walk,0,0,,
,2823,561633405,1525,1880,1,27.57,1,5,800,footway,10,"LINESTRING (-111.9351011 33.4244593, -111.9351648 33.4244911, -111.9352625 33.4244916, -111.9353070 33.4244880, -111.9353870 33.4244873)",walk,0,0,,
,2824,561633405,1880,1881,1,43.36,1,5,800,footway,10,"LINESTRING (-111.9353870 33.4244873, -111.9354581 33.4244856, -111.9355292 33.4244646, -111.9358491 33.4244613)",walk,0,0,,
,2825,561633405,1881,1882,1,66.86,1,5,800,footway,10,"LINESTRING (-111.9358491 33.4244613, -111.9363821 33.4244576, -111.9365353 33.4244585, -111.9365668 33.4244502)",walk,0,0,,
,2826,561633405,1882,1883,1,4.76,1,5,800,footway,10,"LINESTRING (-111.9365668 33.4244502, -111.9366022 33.4244812)",walk,0,0,,
,2827,561633405,1883,1838,1,109.61,1,5,800,footway,10,"LINESTRING (-111.9366022 33.4244812, -111.9365942 33.4245035, -111.9365969 33.4250243, -111.9365509 33.4250402, -111.9365127 33.4250702, -111.9364967 33.4251058, -111.9365010 33.4251705, -111.9365156 33.4252077, -111.9365396 33.4252411, -111.9365689 33.4252603, -111.9365980 33.4252742, -111.9366024 33.4253928)",walk,0,0,,
,2828,561633406,1883,370,1,6.19,1,5,800,footway,10,"LINESTRING (-111.9366022 33.4244812, -111.9366683 33.4244745)",walk,0,0,,
,2829,561633406,370,1884,1,7.17,1,5,800,footway,10,"LINESTRING (-111.9366683 33.4244745, -111.9367445 33.4244644)",walk,0,0,,
,2830,561633406,1884,11,1,11.74,1,5,800,footway,10,"LINESTRING (-111.9367445 33.4244644, -111.9367572 33.4243590)",walk,0,0,,
,2831,561633406,11,1871,1,13.39,1,5,800,footway,10,"LINESTRING (-111.9367572 33.4243590, -111.9367669 33.4242781, -111.9367692 33.4242387)",walk,0,0,,
,2832,561633406,1871,371,1,9.71,1,5,800,footway,10,"LINESTRING (-111.9367692 33.4242387, -111.9366648 33.4242405)",walk,0,0,,
,2833,561633406,371,1885,1,9.08,1,5,800,footway,10,"LINESTRING (-111.9366648 33.4242405, -111.9365671 33.4242402)",walk,0,0,,
,2834,561633406,1885,13,1,13.14,1,5,800,footway,10,"LINESTRING (-111.9365671 33.4242402, -111.9365667 33.4243587)",walk,0,0,,
,2835,561633406,13,1882,1,10.14,1,5,800,footway,10,"LINESTRING (-111.9365667 33.4243587, -111.9365668 33.4244502)",walk,0,0,,
,2836,561633408,1884,1886,1,52.52,1,5,800,footway,10,"LINESTRING (-111.9367445 33.4244644, -111.9373094 33.4244709)",walk,0,0,,
,2837,561633408,1886,436,1,55.47,1,5,800,footway,10,"LINESTRING (-111.9373094 33.4244709, -111.9374167 33.4244644, -111.9375032 33.4244686, -111.9376170 33.4244865, -111.9377167 33.4245117, -111.9377754 33.4245429, -111.9378712 33.4245932)",walk,0,0,,
,2838,561633409,1860,1670,1,61.27,1,5,800,footway,10,"LINESTRING (-111.9398678 33.4244601, -111.9398670 33.4250127)",walk,0,0,,
,2839,561633409,1670,1840,1,41.52,1,5,800,footway,10,"LINESTRING (-111.9398670 33.4250127, -111.9398699 33.4253872)",walk,0,0,,
,2840,561633410,1827,1887,1,29.47,1,5,800,footway,10,"LINESTRING (-111.9367711 33.4256131, -111.9369428 33.4256269, -111.9370873 33.4256280)",walk,0,0,,
,2841,561633410,1887,1888,1,93.48,1,5,800,footway,10,"LINESTRING (-111.9370873 33.4256280, -111.9371755 33.4256290, -111.9380928 33.4256243)",walk,0,0,,
,2842,561633410,1888,559,1,6.97,1,5,800,footway,10,"LINESTRING (-111.9380928 33.4256243, -111.9381676 33.4256200)",walk,0,0,,
,2843,561633410,559,1889,1,9.33,1,5,800,footway,10,"LINESTRING (-111.9381676 33.4256200, -111.9382679 33.4256162)",walk,0,0,,
,2844,561633410,1889,1405,1,53.19,1,5,800,footway,10,"LINESTRING (-111.9382679 33.4256162, -111.9388400 33.4256138)",walk,0,0,,
,2845,561633410,1405,434,1,53.5,1,5,800,footway,10,"LINESTRING (-111.9388400 33.4256138, -111.9394154 33.4256049)",walk,0,0,,
,2846,561633410,434,1890,1,42.83,1,5,800,footway,10,"LINESTRING (-111.9394154 33.4256049, -111.9397997 33.4256018, -111.9398264 33.4256072, -111.9398680 33.4256288)",walk,0,0,,
,2847,561633411,1891,1890,1,2.99,1,5,800,footway,10,"LINESTRING (-111.9398898 33.4256090, -111.9398680 33.4256288)",walk,0,0,,
,2848,561633411,1890,432,1,93.39,1,5,800,footway,10,"LINESTRING (-111.9398680 33.4256288, -111.9398815 33.4256576, -111.9398806 33.4264690)",walk,0,0,,
,2849,561633411,432,42,1,101.86,1,5,800,footway,10,"LINESTRING (-111.9398806 33.4264690, -111.9398778 33.4272779, -111.9398552 33.4273205, -111.9398571 33.4273837)",walk,0,0,,
,2850,561633411,42,1892,1,21.96,1,5,800,footway,10,"LINESTRING (-111.9398571 33.4273837, -111.9398584 33.4274363, -111.9398866 33.4274728, -111.9398884 33.4274909, -111.9398888 33.4275275, -111.9398905 33.4275747)",walk,0,0,,
,2851,561633411,1892,1893,1,102.02,1,5,800,footway,10,"LINESTRING (-111.9398905 33.4275747, -111.9398931 33.4284382, -111.9398902 33.4284948)",walk,0,0,,
,2852,561633411,1893,1894,1,109.41,1,5,800,footway,10,"LINESTRING (-111.9398902 33.4284948, -111.9398825 33.4285658, -111.9398854 33.4293419, -111.9398706 33.4293920, -111.9398483 33.4294288, -111.9398181 33.4294679)",walk,0,0,,
,2853,561633412,1393,433,1,13.68,1,5,800,footway,10,"LINESTRING (-111.9395217 33.4265930, -111.9394983 33.4265638, -111.9394951 33.4264756)",walk,0,0,,
,2854,561633982,1895,1896,1,3.69,1,5,800,footway,10,"LINESTRING (-111.9382035 33.4230834, -111.9382432 33.4230829)",walk,0,0,,
,2855,561633982,1896,1897,1,42.86,1,5,800,footway,10,"LINESTRING (-111.9382432 33.4230829, -111.9387042 33.4230815)",walk,0,0,,
,2856,561633982,1897,1898,1,1.68,1,5,800,footway,10,"LINESTRING (-111.9387042 33.4230815, -111.9387223 33.4230814)",walk,0,0,,
,2857,561633982,1898,1899,1,37.99,1,5,800,footway,10,"LINESTRING (-111.9387223 33.4230814, -111.9391309 33.4230802)",walk,0,0,,
,2858,561633982,1899,1900,1,25.66,1,5,800,footway,10,"LINESTRING (-111.9391309 33.4230802, -111.9394069 33.4230793)",walk,0,0,,
,2859,561633982,1900,1901,1,41.2,1,5,800,footway,10,"LINESTRING (-111.9394069 33.4230793, -111.9398501 33.4230776)",walk,0,0,,
,2860,561633983,1902,1903,1,63.23,1,5,800,footway,10,"LINESTRING (-111.9382350 33.4220579, -111.9382957 33.4220587, -111.9388105 33.4220543, -111.9389145 33.4220632)",walk,0,0,,
,2861,561633983,1903,1904,1,44.62,1,5,800,footway,10,"LINESTRING (-111.9389145 33.4220632, -111.9389681 33.4220686, -111.9393940 33.4220712)",walk,0,0,,
,2862,561633983,1904,1905,1,42.56,1,5,800,footway,10,"LINESTRING (-111.9393940 33.4220712, -111.9398518 33.4220700)",walk,0,0,,
,2863,561633983,1905,1906,1,38.62,1,5,800,footway,10,"LINESTRING (-111.9398518 33.4220700, -111.9398450 33.4224183)",walk,0,0,,
,2864,561633983,1906,1901,1,73.1,1,5,800,footway,10,"LINESTRING (-111.9398450 33.4224183, -111.9398501 33.4230776)",walk,0,0,,
,2865,561633983,1901,1907,1,6.4,1,5,800,footway,10,"LINESTRING (-111.9398501 33.4230776, -111.9398798 33.4231297)",walk,0,0,,
,2866,561633984,1908,1909,1,25.81,1,5,800,footway,10,"LINESTRING (-111.9380616 33.4228530, -111.9380654 33.4230653, -111.9380621 33.4230856)",walk,0,0,,
,2867,561633984,1909,1910,1,7.08,1,5,800,footway,10,"LINESTRING (-111.9380621 33.4230856, -111.9380568 33.4231493)",walk,0,0,,
,2868,561633985,1911,838,1,8.95,1,5,800,footway,10,"LINESTRING (-111.9398477 33.4218126, -111.9398538 33.4218932)",walk;bike,0,0,,
,2869,561633985,838,703,1,9.67,1,5,800,footway,10,"LINESTRING (-111.9398538 33.4218932, -111.9398577 33.4219804)",walk;bike,0,0,,
,2870,561633985,703,1905,1,9.95,1,5,800,footway,10,"LINESTRING (-111.9398577 33.4219804, -111.9398518 33.4220700)",walk;bike,0,0,,
,2871,561633985,1905,426,1,8.21,1,5,800,footway,10,"LINESTRING (-111.9398518 33.4220700, -111.9399401 33.4220728)",walk;bike,0,0,,
,2872,561633985,426,669,1,12.78,1,5,800,footway,10,"LINESTRING (-111.9399401 33.4220728, -111.9399504 33.4220723, -111.9400773 33.4220661)",walk;bike,0,0,,
,2873,561633985,669,1912,1,9.18,1,5,800,footway,10,"LINESTRING (-111.9400773 33.4220661, -111.9401760 33.4220630)",walk;bike,0,0,,
,2874,561633985,1912,708,1,14.3,1,5,800,footway,10,"LINESTRING (-111.9401760 33.4220630, -111.9401712 33.4219341)",walk;bike,0,0,,
,2875,561633985,708,28,1,22.56,1,5,800,footway,10,"LINESTRING (-111.9401712 33.4219341, -111.9401708 33.4219233, -111.9401693 33.4217866, -111.9401025 33.4217870)",walk;bike,0,0,,
,2876,561633985,28,634,1,17.15,1,5,800,footway,10,"LINESTRING (-111.9401025 33.4217870, -111.9400565 33.4217887, -111.9399334 33.4217895, -111.9399182 33.4217910)",walk;bike,0,0,,
,2877,561633985,634,1911,1,6.98,1,5,800,footway,10,"LINESTRING (-111.9399182 33.4217910, -111.9398477 33.4218126)",walk;bike,0,0,,
,2878,561633987,1913,1914,1,9.02,1,5,800,footway,10,"LINESTRING (-111.9367540 33.4219909, -111.9367560 33.4219096)",walk,0,0,,
,2879,561633987,1914,1284,1,6.76,1,5,800,footway,10,"LINESTRING (-111.9367560 33.4219096, -111.9367558 33.4218486)",walk,0,0,,
,2880,561633987,1284,1915,1,8.84,1,5,800,footway,10,"LINESTRING (-111.9367558 33.4218486, -111.9367278 33.4218480, -111.9366607 33.4218493)",walk,0,0,,
,2881,561633987,1915,1278,1,8.99,1,5,800,footway,10,"LINESTRING (-111.9366607 33.4218493, -111.9365640 33.4218502)",walk,0,0,,
,2882,561633987,1278,35,1,6.42,1,5,800,footway,10,"LINESTRING (-111.9365640 33.4218502, -111.9365630 33.4219081)",walk,0,0,,
,2883,561633987,35,504,1,9.22,1,5,800,footway,10,"LINESTRING (-111.9365630 33.4219081, -111.9365660 33.4219912)",walk,0,0,,
,2884,561633987,504,1875,1,7.18,1,5,800,footway,10,"LINESTRING (-111.9365660 33.4219912, -111.9365681 33.4220559)",walk,0,0,,
,2885,561633987,1875,1916,1,8.8,1,5,800,footway,10,"LINESTRING (-111.9365681 33.4220559, -111.9366628 33.4220561)",walk,0,0,,
,2886,561633987,1916,1874,1,8.2,1,5,800,footway,10,"LINESTRING (-111.9366628 33.4220561, -111.9367510 33.4220553)",walk,0,0,,
,2887,561633987,1874,1913,1,7.15,1,5,800,footway,10,"LINESTRING (-111.9367510 33.4220553, -111.9367540 33.4219909)",walk,0,0,,
,2888,561633989,840,1917,1,6.24,1,5,800,footway,10,"LINESTRING (-111.9382374 33.4218981, -111.9382355 33.4218418)",walk;bike,0,0,,
,2889,561633989,1917,94,1,8.04,1,5,800,footway,10,"LINESTRING (-111.9382355 33.4218418, -111.9381490 33.4218417)",walk;bike,0,0,,
,2890,561633989,94,1283,1,6.68,1,5,800,footway,10,"LINESTRING (-111.9381490 33.4218417, -111.9380771 33.4218413)",walk;bike,0,0,,
,2891,561633989,1283,1918,1,6.64,1,5,800,footway,10,"LINESTRING (-111.9380771 33.4218413, -111.9380706 33.4219009)",walk;bike,0,0,,
,2892,561633989,1918,1919,1,9.65,1,5,800,footway,10,"LINESTRING (-111.9380706 33.4219009, -111.9380634 33.4219877)",walk;bike,0,0,,
,2893,561633989,1919,1920,1,7.81,1,5,800,footway,10,"LINESTRING (-111.9380634 33.4219877, -111.9380573 33.4220580)",walk;bike,0,0,,
,2894,561642295,986,995,1,39.52,1,24,800,footway,10,"LINESTRING (-111.9313130 33.4215156, -111.9317381 33.4215163)",walk;bike,0,0,,
,2895,561642295,995,1921,1,48.31,1,24,800,footway,10,"LINESTRING (-111.9317381 33.4215163, -111.9318155 33.4214817, -111.9322473 33.4214743)",walk;bike,0,0,,
,2896,561642297,997,985,1,69.44,1,24,800,service,8,"LINESTRING (-111.9317157 33.4212461, -111.9311424 33.4212528, -111.9311035 33.4212581, -111.9309813 33.4213045)",walk;bike,1,0,,
,2897,561642297,985,997,1,69.44,1,24,800,service,8,"LINESTRING (-111.9309813 33.4213045, -111.9311035 33.4212581, -111.9311424 33.4212528, -111.9317157 33.4212461)",walk;bike,1,0,,
,2898,561642299,1922,1923,1,25.17,1,24,800,service,8,"LINESTRING (-111.9291060 33.4196681, -111.9291061 33.4197037, -111.9291104 33.4198951)",walk;bike,1,0,,
,2899,561642299,1923,1922,1,25.17,1,24,800,service,8,"LINESTRING (-111.9291104 33.4198951, -111.9291061 33.4197037, -111.9291060 33.4196681)",walk;bike,1,0,,
,2900,561642454,1381,1382,1,76.63,1,5,800,footway,10,"LINESTRING (-111.9283298 33.4260712, -111.9285687 33.4260678, -111.9291541 33.4260691)",walk,0,0,,
,2901,561676256,1571,421,1,7.13,1,5,800,footway,10,"LINESTRING (-111.9393849 33.4160456, -111.9394362 33.4159978)",walk,0,0,,
,2902,561676256,421,1924,1,14.26,1,5,800,footway,10,"LINESTRING (-111.9394362 33.4159978, -111.9394609 33.4159725, -111.9394904 33.4159445, -111.9395182 33.4159159, -111.9395362 33.4159003)",walk,0,0,,
,2903,561676256,1924,1925,1,7.66,1,5,800,footway,10,"LINESTRING (-111.9395362 33.4159003, -111.9395919 33.4158494)",walk,0,0,,
,2904,561676257,1925,1926,1,85.96,1,5,800,footway,10,"LINESTRING (-111.9395919 33.4158494, -111.9396714 33.4157775, -111.9397222 33.4157245, -111.9397539 33.4156821, -111.9397793 33.4156379, -111.9397920 33.4155991, -111.9397984 33.4155443, -111.9397962 33.4154436, -111.9397919 33.4151295)",walk,0,0,,
,2905,561676257,1926,1927,1,29.61,1,5,800,footway,10,"LINESTRING (-111.9397919 33.4151295, -111.9397890 33.4149154, -111.9397730 33.4148642)",walk,0,0,,
,2906,561676257,1927,1928,1,1.99,1,5,800,footway,10,"LINESTRING (-111.9397730 33.4148642, -111.9397600 33.4148499)",walk,0,0,,
,2907,561676257,1928,1929,1,8.06,1,5,800,footway,10,"LINESTRING (-111.9397600 33.4148499, -111.9397362 33.4148400, -111.9397055 33.4148343, -111.9396769 33.4148329)",walk,0,0,,
,2908,561676258,1926,1930,1,27.3,1,5,800,footway,10,"LINESTRING (-111.9397919 33.4151295, -111.9396275 33.4151723, -111.9395060 33.4151723)",walk,0,0,,
,2909,561676258,1930,1931,1,23.5,1,5,800,footway,10,"LINESTRING (-111.9395060 33.4151723, -111.9394752 33.4151723, -111.9394752 33.4151039, -111.9393348 33.4151032)",walk,0,0,,
,2910,561676258,1931,1932,1,7.48,1,5,800,footway,10,"LINESTRING (-111.9393348 33.4151032, -111.9392543 33.4151027)",walk,0,0,,
,2911,561676258,1932,1933,1,7.74,1,5,800,footway,10,"LINESTRING (-111.9392543 33.4151027, -111.9392367 33.4151027, -111.9392352 33.4150477)",walk,0,0,,
,2912,561676259,1930,1934,1,18.59,1,5,800,footway,10,"LINESTRING (-111.9395060 33.4151723, -111.9395060 33.4152908, -111.9394474 33.4152896)",walk,0,0,,
,2913,561676260,1931,1935,1,15.83,1,5,800,footway,10,"LINESTRING (-111.9393348 33.4151032, -111.9393348 33.4151772, -111.9392528 33.4151772)",walk,0,0,,
,2914,561676261,1932,1935,1,8.26,1,5,800,footway,10,"LINESTRING (-111.9392543 33.4151027, -111.9392528 33.4151772)",walk,0,0,,
,2915,561676261,1935,1936,1,4.19,1,5,800,footway,10,"LINESTRING (-111.9392528 33.4151772, -111.9392528 33.4152150)",walk,0,0,,
South Mill Avenue,2916,572306358,179,1937,1,36.04,2,56,1800,primary,3,"LINESTRING (-111.9401260 33.4316795, -111.9401814 33.4319584, -111.9401906 33.4320000)",walk;bike,0,0,,
,2917,574632565,1938,1939,1,45.21,1,5,800,footway,10,"LINESTRING (-111.9317317 33.4205318, -111.9319498 33.4205338, -111.9319450 33.4203090)",walk,0,0,,
,2918,588413257,173,1940,1,70.63,1,30,800,service,8,"LINESTRING (-111.9317017 33.4249967, -111.9317454 33.4250286, -111.9318694 33.4250778, -111.9324121 33.4252084)",walk;bike,1,0,,
,2919,588413257,1940,173,1,70.63,1,30,800,service,8,"LINESTRING (-111.9324121 33.4252084, -111.9318694 33.4250778, -111.9317454 33.4250286, -111.9317017 33.4249967)",walk;bike,1,0,,
,2920,588413257,1940,1941,1,19.83,1,30,800,service,8,"LINESTRING (-111.9324121 33.4252084, -111.9324060 33.4253061, -111.9323113 33.4253220)",walk;bike,1,0,,
,2921,588413257,1941,1940,1,19.83,1,30,800,service,8,"LINESTRING (-111.9323113 33.4253220, -111.9324060 33.4253061, -111.9324121 33.4252084)",walk;bike,1,0,,
,2922,591930310,623,1942,1,7.63,1,24,800,service,8,"LINESTRING (-111.9285601 33.4146783, -111.9285580 33.4146095)",walk;bike,1,0,,
,2923,591930310,1942,623,1,7.63,1,24,800,service,8,"LINESTRING (-111.9285580 33.4146095, -111.9285601 33.4146783)",walk;bike,1,0,,
,2924,591930310,1942,1943,1,23.23,1,24,800,service,8,"LINESTRING (-111.9285580 33.4146095, -111.9285569 33.4144000)",walk;bike,1,0,,
,2925,591930310,1943,1942,1,23.23,1,24,800,service,8,"LINESTRING (-111.9285569 33.4144000, -111.9285580 33.4146095)",walk;bike,1,0,,
,2926,591972597,1944,1797,1,108.96,1,30,800,service,8,"LINESTRING (-111.9379157 33.4312102, -111.9380392 33.4311997, -111.9381256 33.4311867, -111.9383419 33.4311323, -111.9385846 33.4310502, -111.9388466 33.4309090, -111.9389724 33.4308244)",walk;bike,1,0,,
,2927,591972597,1797,1944,1,108.96,1,30,800,service,8,"LINESTRING (-111.9389724 33.4308244, -111.9388466 33.4309090, -111.9385846 33.4310502, -111.9383419 33.4311323, -111.9381256 33.4311867, -111.9380392 33.4311997, -111.9379157 33.4312102)",walk;bike,1,0,,
,2928,591972597,1797,1945,1,5.61,1,30,800,service,8,"LINESTRING (-111.9389724 33.4308244, -111.9390181 33.4307913)",walk;bike,1,0,,
,2929,591972597,1945,1797,1,5.61,1,30,800,service,8,"LINESTRING (-111.9390181 33.4307913, -111.9389724 33.4308244)",walk;bike,1,0,,
,2930,591987498,211,1508,1,6.81,1,24,800,service,8,"LINESTRING (-111.9337690 33.4249658, -111.9337951 33.4249084)",walk;bike,1,0,,
,2931,591987498,1508,211,1,6.81,1,24,800,service,8,"LINESTRING (-111.9337951 33.4249084, -111.9337690 33.4249658)",walk;bike,1,0,,
,2932,591987498,1508,1946,1,40.01,1,24,800,service,8,"LINESTRING (-111.9337951 33.4249084, -111.9338514 33.4247486, -111.9338583 33.4247072, -111.9338551 33.4246622, -111.9338366 33.4246167, -111.9337980 33.4245670)",walk;bike,1,0,,
,2933,591987498,1946,1508,1,40.01,1,24,800,service,8,"LINESTRING (-111.9337980 33.4245670, -111.9338366 33.4246167, -111.9338551 33.4246622, -111.9338583 33.4247072, -111.9338514 33.4247486, -111.9337951 33.4249084)",walk;bike,1,0,,
,2934,591987498,1946,155,1,30.08,1,24,800,service,8,"LINESTRING (-111.9337980 33.4245670, -111.9337578 33.4245252, -111.9337364 33.4244874, -111.9337272 33.4244430, -111.9337300 33.4244011, -111.9337460 33.4243134)",walk;bike,1,0,,
,2935,591987498,155,1946,1,30.08,1,24,800,service,8,"LINESTRING (-111.9337460 33.4243134, -111.9337300 33.4244011, -111.9337272 33.4244430, -111.9337364 33.4244874, -111.9337578 33.4245252, -111.9337980 33.4245670)",walk;bike,1,0,,
,2936,593220657,1947,770,1,17.62,1,30,800,service,8,"LINESTRING (-111.9261000 33.4152218, -111.9262895 33.4152234)",walk;bike,1,0,,
,2937,593220657,770,1947,1,17.62,1,30,800,service,8,"LINESTRING (-111.9262895 33.4152234, -111.9261000 33.4152218)",walk;bike,1,0,,
,2938,593220664,1948,1949,1,4.17,1,30,800,service,8,"LINESTRING (-111.9261448 33.4153159, -111.9261000 33.4153161)",walk;bike,0,0,,
,2939,593220677,1948,771,1,13.58,1,30,800,service,8,"LINESTRING (-111.9261448 33.4153159, -111.9262909 33.4153155)",walk;bike,1,0,,
,2940,593220677,771,1948,1,13.58,1,30,800,service,8,"LINESTRING (-111.9262909 33.4153155, -111.9261448 33.4153159)",walk;bike,1,0,,
,2941,593220689,1950,744,1,18.41,1,30,800,service,8,"LINESTRING (-111.9261000 33.4159864, -111.9261239 33.4159912, -111.9262974 33.4159902)",walk;bike,0,0,,
,2942,593220691,743,1951,1,18.16,1,30,800,service,8,"LINESTRING (-111.9262944 33.4155570, -111.9261000 33.4155735)",walk;bike,0,0,,
,2943,594092026,891,1952,1,0.31,1,30,800,service,8,"LINESTRING (-111.9261019 33.4162328, -111.9261000 33.4162305)",walk;bike,1,0,,
,2944,594092026,1952,891,1,0.31,1,30,800,service,8,"LINESTRING (-111.9261000 33.4162305, -111.9261019 33.4162328)",walk;bike,1,0,,
,2945,594092044,773,1953,1,17.95,1,30,800,service,8,"LINESTRING (-111.9263017 33.4165401, -111.9261086 33.4165399)",walk;bike,1,0,,
,2946,594092044,1953,773,1,17.95,1,30,800,service,8,"LINESTRING (-111.9261086 33.4165399, -111.9263017 33.4165401)",walk;bike,1,0,,
,2947,594099775,1954,1955,1,4.79,1,30,800,service,8,"LINESTRING (-111.9261000 33.4171267, -111.9261516 33.4171272)",walk;bike,1,0,,
,2948,594099775,1955,1954,1,4.79,1,30,800,service,8,"LINESTRING (-111.9261516 33.4171272, -111.9261000 33.4171267)",walk;bike,1,0,,
,2949,594099775,1955,751,1,13.95,1,30,800,service,8,"LINESTRING (-111.9261516 33.4171272, -111.9263016 33.4171287)",walk;bike,1,0,,
,2950,594099775,751,1955,1,13.95,1,30,800,service,8,"LINESTRING (-111.9263016 33.4171287, -111.9261516 33.4171272)",walk;bike,1,0,,
,2951,594875417,496,1956,1,349.0,1,30,800,service,8,"LINESTRING (-111.9336739 33.4302638, -111.9335249 33.4305819, -111.9310984 33.4298517, -111.9310436 33.4297790, -111.9310143 33.4297030, -111.9312006 33.4292506)",walk;bike,1,0,,
,2952,594875417,1956,496,1,349.0,1,30,800,service,8,"LINESTRING (-111.9312006 33.4292506, -111.9310143 33.4297030, -111.9310436 33.4297790, -111.9310984 33.4298517, -111.9335249 33.4305819, -111.9336739 33.4302638)",walk;bike,1,0,,
,2953,594875417,1956,596,1,11.95,1,30,800,service,8,"LINESTRING (-111.9312006 33.4292506, -111.9312442 33.4291492)",walk;bike,1,0,,
,2954,594875417,596,1956,1,11.95,1,30,800,service,8,"LINESTRING (-111.9312442 33.4291492, -111.9312006 33.4292506)",walk;bike,1,0,,
,2955,594875418,1202,1957,1,137.68,1,30,800,service,8,"LINESTRING (-111.9334186 33.4280661, -111.9333283 33.4280668, -111.9328022 33.4280141, -111.9327487 33.4279877, -111.9327184 33.4279556, -111.9327129 33.4279158, -111.9327186 33.4278704, -111.9327484 33.4278303, -111.9328021 33.4278027, -111.9331293 33.4278243, -111.9331882 33.4278164, -111.9332305 33.4277948, -111.9332706 33.4277625, -111.9332854 33.4277355)",walk;bike,1,0,,
,2956,594875418,1957,1202,1,137.68,1,30,800,service,8,"LINESTRING (-111.9332854 33.4277355, -111.9332706 33.4277625, -111.9332305 33.4277948, -111.9331882 33.4278164, -111.9331293 33.4278243, -111.9328021 33.4278027, -111.9327484 33.4278303, -111.9327186 33.4278704, -111.9327129 33.4279158, -111.9327184 33.4279556, -111.9327487 33.4279877, -111.9328022 33.4280141, -111.9333283 33.4280668, -111.9334186 33.4280661)",walk;bike,1,0,,
,2957,594875418,1957,1958,1,28.97,1,30,800,service,8,"LINESTRING (-111.9332854 33.4277355, -111.9332805 33.4276973, -111.9331973 33.4275686, -111.9331866 33.4275351, -111.9331916 33.4274935)",walk;bike,1,0,,
